city,date,tavg,tmin,tmax,prcp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Jaipur,21-02-2021,27.6,,34.5,0,5,934.6,0.33,35.64,11,7.99,68.15,80.7,28.88
Jaipur,22-02-2021,26.9,21,33.9,0,5,1201.63,0.12,44.55,15.38,17.88,121.89,142.28,43.06
Jaipur,23-02-2021,27.1,21,34,0,5,1976.01,2.77,56.21,1.83,33.38,144.97,171.44,49.14
Jaipur,24-02-2021,28.8,,34.3,0,5,1094.82,0.01,37.01,25.75,19.31,86.62,103.45,31.16
Jaipur,25-02-2021,27.8,23.4,33,0,5,881.2,0,21.94,76.53,15.74,90.44,108.36,22.55
Jaipur,26-02-2021,28.7,23.3,33.9,0,5,734.33,0,31.19,41.84,10.49,58.14,79.21,22.55
Jaipur,27-02-2021,28.5,22.1,34.4,0,4,460.63,0,12.34,69.38,12.04,34.72,57.81,15.07
Jaipur,28-02-2021,27.8,23,,0,4,500.68,0,17.14,47.21,7.87,36.5,66.89,20.77
Jaipur,01-03-2021,29.1,23.6,34.2,,4,440.6,0,14.91,60.08,7.21,31.39,61.59,17.99
Jaipur,02-03-2021,29.1,23.6,36.2,0,4,427.25,0,11.48,81.54,7.03,25.7,38.3,16.72
Jaipur,03-03-2021,27.8,,36,0,4,560.76,0,15.94,75.1,7.99,41.36,52.04,17.73
Jaipur,04-03-2021,26.3,22.1,34,0,5,1628.88,0,40.44,34.69,30.28,103.78,135.13,29.39
Jaipur,05-03-2021,26.7,20.9,33.2,0,5,854.49,0,32.22,38.62,18.6,65.07,102.24,30.4
Jaipur,06-03-2021,28.4,,32.6,0,5,761.03,0.01,31.19,31.11,13.23,56.21,83.79,24.07
Jaipur,07-03-2021,27.9,22.2,34,,5,620.84,0,15.77,61.51,14.9,55.58,101.57,19.51
Jaipur,08-03-2021,27.8,22.4,34,0,4,514.03,0,15.77,37.55,9.78,32.57,56.7,19
Jaipur,09-03-2021,27.1,23.2,33.1,,5,587.46,0,16.97,58.65,9.06,64.25,139.68,19.25
Jaipur,10-03-2021,29.4,23.6,34.4,0,5,547.41,0,11.48,79.39,6.14,76.57,106.52,15.71
Jaipur,11-03-2021,27.9,23.9,32.4,0,5,574.11,0,7.63,117.3,18.36,100.48,140.86,12.79
Jaipur,12-03-2021,29.7,24,35.1,0,5,574.11,0,11.48,88.69,9.42,79.98,119.02,15.83
Jaipur,13-03-2021,28.4,25.3,36.8,,4,587.46,0,15.59,60.08,8.23,40.52,51.74,18.24
Jaipur,14-03-2021,29.7,,35.5,,5,667.57,0,18.17,50.07,9.66,55.19,70.53,21.53
